Time Stamp,T_comp1_dis (K),T_comp2_dis (K),P_cond (Pa),P_evap (Pa),T_comp_suc (K),target_eta,target_eta2,h_comp_suc (j/kg),h_comp1_dis (j/kg),h_comp2_dis (j/kg),h_isen (j/kg),eta_isentropic_1,eta_isentropic_2,eta1_condition,eta2_condition,comp1_mech_power,comp2_mech_power,m_comp1,m_comp2,m_total,T_evap_ex (K),T_subcooling (K),h_evap_ex (j/kg),h_evap_in (j/kg),cooling_load (KW),Total_electric_power (KW),COP
2024-07-27 13:01:00,317.0,318.25,1904999.9999999998,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-0.837893983932465,-1.8587704008824988,True,True,0.0,0.0,0.0,0.0,0.0,,306.0,,429360.22504968394,,0.045,0.0
2024-07-27 13:03:00,343.5,323.25,2370000.0,730000.0,300.5,0.75,0,450827.5034764312,502436.0266621972,502436.0266621972,489533.8958657557,1.8486572174020528,30.919424313921965,True,True,4508.320406004878,0.0,0.0873561211929487,0.0,0.0873561211929487,,306.25,,429735.5055425882,,5.984076944902937,0.0
2024-07-27 13:03:00,317.0,278.0,2200000.0,1590000.0,308.0,0.75,0,440952.64525421197,445944.38458148396,445944.38458148396,444696.449749666,-1.5191668631637896,-0.016030182866911855,True,True,0.0,0.0,0.0,0.0,0.0,,309.0,,258712.17248542234,,0.045,0.0
2024-07-27 13:03:00,342.75,330.0,2225000.0,805000.0,289.25,0.75,0,438246.54319739965,479220.9382539721,479220.9382539721,468977.33948982897,0.8633422520917343,1.2444538980273863,True,True,4226.550380629574,0.0,0.10315101357308798,0.0,0.10315101357308798,,294.25,,233073.07829276426,,5.370306510846504,0.0
2024-07-27 13:03:00,317.0,318.25,1904999.9999999998,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-0.837893983932465,-1.8587704008824988,True,True,0.0,0.0,0.0,0.0,0.0,,306.0,,429360.22504968394,,0.045,0.0
2024-07-27 13:04:00,343.5,323.25,2370000.0,730000.0,300.5,0.75,0,450827.5034764312,502436.0266621972,502436.0266621972,489533.8958657557,1.8486572174020528,30.919424313921965,True,True,4508.320406004878,0.0,0.0873561211929487,0.0,0.0873561211929487,,306.25,,429735.5055425882,,5.984076944902937,0.0
2024-07-27 13:04:00,317.0,278.0,2200000.0,1590000.0,308.0,0.75,0,440952.64525421197,445944.38458148396,445944.38458148396,444696.449749666,-1.5191668631637896,-0.016030182866911855,True,True,0.0,0.0,0.0,0.0,0.0,,309.0,,258712.17248542234,,0.045,0.0
2024-07-27 13:04:00,342.75,330.0,2225000.0,805000.0,289.25,0.75,0,438246.54319739965,479220.9382539721,479220.9382539721,468977.33948982897,0.8633422520917343,1.2444538980273863,True,True,4226.550380629574,0.0,0.10315101357308798,0.0,0.10315101357308798,,294.25,,233073.07829276426,,5.370306510846504,0.0
2024-07-27 13:04:00,317.0,318.25,1904999.9999999998,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-0.837893983932465,-1.8587704008824988,True,True,0.0,0.0,0.0,0.0,0.0,,306.0,,429360.22504968394,,0.045,0.0
2024-07-27 13:06:00,343.5,323.25,2370000.0,730000.0,300.5,0.75,0,450827.5034764312,502436.0266621972,502436.0266621972,489533.8958657557,1.8486572174020528,30.919424313921965,True,True,4508.320406004878,0.0,0.0873561211929487,0.0,0.0873561211929487,,306.25,,429735.5055425882,,5.984076944902937,0.0
2024-07-27 13:06:00,317.0,278.0,2200000.0,1590000.0,308.0,0.75,0,440952.64525421197,445944.38458148396,445944.38458148396,444696.449749666,-1.5191668631637896,-0.016030182866911855,True,True,0.0,0.0,0.0,0.0,0.0,,309.0,,258712.17248542234,,0.045,0.0
2024-07-27 13:06:00,342.75,330.0,2225000.0,805000.0,289.25,0.75,0,438246.54319739965,479220.9382539721,479220.9382539721,468977.33948982897,0.8633422520917343,1.2444538980273863,True,True,4226.550380629574,0.0,0.10315101357308798,0.0,0.10315101357308798,,294.25,,233073.07829276426,,5.370306510846504,0.0
2024-07-27 13:06:00,317.0,318.25,1904999.9999999998,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-0.837893983932465,-1.8587704008824988,True,True,0.0,0.0,0.0,0.0,0.0,,306.0,,429360.22504968394,,0.045,0.0
2024-07-27 13:07:00,343.5,323.25,2370000.0,730000.0,300.5,0.75,0,450827.5034764312,502436.0266621972,502436.0266621972,489533.8958657557,1.8486572174020528,30.919424313921965,True,True,4508.320406004878,0.0,0.0873561211929487,0.0,0.0873561211929487,,306.25,,429735.5055425882,,5.984076944902937,0.0
2024-07-27 13:07:00,317.0,278.0,2200000.0,1590000.0,308.0,0.75,0,440952.64525421197,445944.38458148396,445944.38458148396,444696.449749666,-1.5191668631637896,-0.016030182866911855,True,True,0.0,0.0,0.0,0.0,0.0,,309.0,,258712.17248542234,,0.045,0.0
2024-07-27 13:07:00,342.75,330.0,2225000.0,805000.0,289.25,0.75,0,438246.54319739965,479220.9382539721,479220.9382539721,468977.33948982897,0.8633422520917343,1.2444538980273863,True,True,4226.550380629574,0.0,0.10315101357308798,0.0,0.10315101357308798,,294.25,,233073.07829276426,,5.370306510846504,0.0
2024-07-27 13:07:00,317.0,318.25,1904999.9999999998,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-0.837893983932465,-1.8587704008824988,True,True,0.0,0.0,0.0,0.0,0.0,,306.0,,429360.22504968394,,0.045,0.0
2024-07-27 13:09:00,343.5,323.25,2370000.0,730000.0,300.5,0.75,0,450827.5034764312,502436.0266621972,502436.0266621972,489533.8958657557,1.8486572174020528,30.919424313921965,True,True,4508.320406004878,0.0,0.0873561211929487,0.0,0.0873561211929487,,306.25,,429735.5055425882,,5.984076944902937,0.0
2024-07-27 13:09:00,317.0,278.0,2200000.0,1590000.0,308.0,0.75,0,440952.64525421197,445944.38458148396,445944.38458148396,444696.449749666,-1.5191668631637896,-0.016030182866911855,True,True,0.0,0.0,0.0,0.0,0.0,,309.0,,258712.17248542234,,0.045,0.0
2024-07-27 13:09:00,342.75,330.0,2225000.0,805000.0,289.25,0.75,0,438246.54319739965,479220.9382539721,479220.9382539721,468977.33948982897,0.8633422520917343,1.2444538980273863,True,True,4226.550380629574,0.0,0.10315101357308798,0.0,0.10315101357308798,,294.25,,233073.07829276426,,5.370306510846504,0.0
2024-07-27 13:09:00,317.0,318.25,1904999.9999999998,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-0.837893983932465,-1.8587704008824988,True,True,0.0,0.0,0.0,0.0,0.0,,306.0,,429360.22504968394,,0.045,0.0
2024-07-27 13:10:00,353.0,326.6666666666667,2660000.0,690000.0,295.3333333333333,0.75,0,446683.42542674363,505194.98744737427,505194.98744737427,490567.0969422166,1.4831228479807654,4.201364792021058,True,True,5071.8604567554885,0.0,0.08668133752722577,0.0,0.08668133752722577,,298.3333333333333,,239937.0519666071,,6.660367813015805,0.0
2024-07-27 13:10:00,317.0,278.0,2233333.3333333335,1590000.0,308.0,0.75,0,440952.64525421197,445944.38458148396,445944.38458148396,444696.449749666,-1.5191668631637896,-0.016030182866911855,True,True,0.0,0.0,0.0,0.0,0.0,,309.0,,258712.17248542234,,0.045000000000000005,0.0
2024-07-27 13:10:00,345.3333333333333,332.0,2330000.0,793333.3333333334,290.0,0.75,0,436779.6162386647,487999.3373160075,487999.3373160075,475194.40704667184,1.1017729698489762,1.3817538891726762,True,True,4508.320406004878,0.0,0.08801922992117087,0.0,0.08801922992117087,,296.3333333333333,,236481.45546142934,,5.6653269449029375,0.0
2024-07-27 13:10:00,317.0,318.0,1946666.6666666665,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-0.837893983932465,-1.7753697833048494,True,True,0.0,0.0,0.0,0.0,0.0,,306.0,,429360.22504968394,,0.045000000000000005,0.0
2024-07-27 13:12:00,353.0,326.6666666666667,2660000.0,690000.0,295.3333333333333,0.75,0,446683.42542674363,505194.98744737427,505194.98744737427,490567.0969422166,1.4831228479807654,4.201364792021058,True,True,5071.8604567554885,0.0,0.08668133752722577,0.0,0.08668133752722577,,298.3333333333333,,239937.0519666071,,6.660367813015805,0.0
2024-07-27 13:12:00,317.0,278.0,2233333.3333333335,1590000.0,308.0,0.75,0,440952.64525421197,445944.38458148396,445944.38458148396,444696.449749666,-1.5191668631637896,-0.016030182866911855,True,True,0.0,0.0,0.0,0.0,0.0,,309.0,,258712.17248542234,,0.045000000000000005,0.0
2024-07-27 13:12:00,345.3333333333333,332.0,2330000.0,793333.3333333334,290.0,0.75,0,436779.6162386647,487999.3373160075,487999.3373160075,475194.40704667184,1.1017729698489762,1.3817538891726762,True,True,4508.320406004878,0.0,0.08801922992117087,0.0,0.08801922992117087,,296.3333333333333,,236481.45546142934,,5.6653269449029375,0.0
2024-07-27 13:12:00,317.0,318.0,1946666.6666666665,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-0.837893983932465,-1.7753697833048494,True,True,0.0,0.0,0.0,0.0,0.0,,306.0,,429360.22504968394,,0.045000000000000005,0.0
2024-07-27 13:13:00,353.0,326.6666666666667,2660000.0,690000.0,295.3333333333333,0.75,0,446683.42542674363,505194.98744737427,505194.98744737427,490567.0969422166,1.4831228479807654,4.201364792021058,True,True,5071.8604567554885,0.0,0.08668133752722577,0.0,0.08668133752722577,,298.3333333333333,,239937.0519666071,,6.660367813015805,0.0
2024-07-27 13:13:00,317.0,278.0,2233333.3333333335,1590000.0,308.0,0.75,0,440952.64525421197,445944.38458148396,445944.38458148396,444696.449749666,-1.5191668631637896,-0.016030182866911855,True,True,0.0,0.0,0.0,0.0,0.0,,309.0,,258712.17248542234,,0.045000000000000005,0.0
2024-07-27 13:13:00,345.3333333333333,332.0,2330000.0,793333.3333333334,290.0,0.75,0,436779.6162386647,487999.3373160075,487999.3373160075,475194.40704667184,1.1017729698489762,1.3817538891726762,True,True,4508.320406004878,0.0,0.08801922992117087,0.0,0.08801922992117087,,296.3333333333333,,236481.45546142934,,5.6653269449029375,0.0
2024-07-27 13:13:00,317.0,318.0,1946666.6666666665,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-0.837893983932465,-1.7753697833048494,True,True,0.0,0.0,0.0,0.0,0.0,,306.0,,429360.22504968394,,0.045000000000000005,0.0
2024-07-27 13:16:00,353.0,326.6666666666667,2660000.0,690000.0,295.3333333333333,0.75,0,446683.42542674363,505194.98744737427,505194.98744737427,490567.0969422166,1.4831228479807654,4.201364792021058,True,True,5071.8604567554885,0.0,0.08668133752722577,0.0,0.08668133752722577,,298.3333333333333,,239937.0519666071,,6.660367813015805,0.0
2024-07-27 13:16:00,317.0,278.0,2233333.3333333335,1590000.0,308.0,0.75,0,440952.64525421197,445944.38458148396,445944.38458148396,444696.449749666,-1.5191668631637896,-0.016030182866911855,True,True,0.0,0.0,0.0,0.0,0.0,,309.0,,258712.17248542234,,0.045000000000000005,0.0
2024-07-27 13:16:00,345.3333333333333,332.0,2330000.0,793333.3333333334,290.0,0.75,0,436779.6162386647,487999.3373160075,487999.3373160075,475194.40704667184,1.1017729698489762,1.3817538891726762,True,True,4508.320406004878,0.0,0.08801922992117087,0.0,0.08801922992117087,,296.3333333333333,,236481.45546142934,,5.6653269449029375,0.0
2024-07-27 13:16:00,317.0,318.0,1946666.6666666665,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-0.837893983932465,-1.7753697833048494,True,True,0.0,0.0,0.0,0.0,0.0,,306.0,,429360.22504968394,,0.045000000000000005,0.0
2024-07-27 13:19:00,353.0,326.6666666666667,2660000.0,690000.0,295.3333333333333,0.75,0,446683.42542674363,505194.98744737427,505194.98744737427,490567.0969422166,1.4831228479807654,4.201364792021058,True,True,5071.8604567554885,0.0,0.08668133752722577,0.0,0.08668133752722577,,298.3333333333333,,239937.0519666071,,6.660367813015805,0.0
2024-07-27 13:19:00,317.0,278.0,2233333.3333333335,1590000.0,308.0,0.75,0,440952.64525421197,445944.38458148396,445944.38458148396,444696.449749666,-1.5191668631637896,-0.016030182866911855,True,True,0.0,0.0,0.0,0.0,0.0,,309.0,,258712.17248542234,,0.045000000000000005,0.0
2024-07-27 13:19:00,345.3333333333333,332.0,2330000.0,793333.3333333334,290.0,0.75,0,436779.6162386647,487999.3373160075,487999.3373160075,475194.40704667184,1.1017729698489762,1.3817538891726762,True,True,4508.320406004878,0.0,0.08801922992117087,0.0,0.08801922992117087,,296.3333333333333,,236481.45546142934,,5.6653269449029375,0.0
2024-07-27 13:19:00,317.0,318.0,1946666.6666666665,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-0.837893983932465,-1.7753697833048494,True,True,0.0,0.0,0.0,0.0,0.0,,306.0,,429360.22504968394,,0.045000000000000005,0.0
2024-07-27 13:20:00,359.25,329.0,2092499.9999999998,674999.9999999999,299.5,0.75,0,449872.0460105606,501053.4143388569,501053.4143388569,488258.0722567828,0.9329370085392937,3.7588287389144237,True,True,1267.9651141888721,0.0,0.024773958876122135,0.0,0.024773958876122135,,305.5,,428603.69030336005,,1.7100919532539511,0.0
2024-07-27 13:20:00,317.0,278.0,2225000.0,1590000.0,308.0,0.75,0,440952.64525421197,445944.38458148396,445944.38458148396,444696.449749666,-1.5191668631637896,-0.016030182866911855,True,True,0.0,0.0,0.0,0.0,0.0,,309.75,,426020.8004014811,,0.045,0.0
2024-07-27 13:20:00,347.75,333.25,2295000.0,772500.0,291.25,0.75,0,440981.31717584975,485847.8730661938,485847.8730661938,474631.23409360775,0.9800870245542107,1.3418348849401491,True,True,4508.320406004878,0.0,0.10048287229854294,0.0,0.10048287229854294,,298.0,,239373.3502345067,,5.635326944902937,0.0
2024-07-27 13:20:00,316.75,318.0,1917500.0,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-0.8181028709256339,-1.7753697833048494,True,True,0.0,0.0,0.0,0.0,0.0,,306.75,,254679.65526298084,,0.045,0.0
2024-07-27 13:21:00,359.25,329.0,2092499.9999999998,674999.9999999999,299.5,0.75,0,449872.0460105606,501053.4143388569,501053.4143388569,488258.0722567828,0.9329370085392937,3.7588287389144237,True,True,1267.9651141888721,0.0,0.024773958876122135,0.0,0.024773958876122135,,305.5,,428603.69030336005,,1.7100919532539511,0.0
2024-07-27 13:21:00,317.0,278.0,2225000.0,1590000.0,308.0,0.75,0,440952.64525421197,445944.38458148396,445944.38458148396,444696.449749666,-1.5191668631637896,-0.016030182866911855,True,True,0.0,0.0,0.0,0.0,0.0,,309.75,,426020.8004014811,,0.045,0.0
2024-07-27 13:21:00,347.75,333.25,2295000.0,772500.0,291.25,0.75,0,440981.31717584975,485847.8730661938,485847.8730661938,474631.23409360775,0.9800870245542107,1.3418348849401491,True,True,4508.320406004878,0.0,0.10048287229854294,0.0,0.10048287229854294,,298.0,,239373.3502345067,,5.635326944902937,0.0
2024-07-27 13:21:00,316.75,318.0,1917500.0,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-0.8181028709256339,-1.7753697833048494,True,True,0.0,0.0,0.0,0.0,0.0,,306.75,,254679.65526298084,,0.045,0.0
2024-07-27 13:22:00,359.25,329.0,2092499.9999999998,674999.9999999999,299.5,0.75,0,449872.0460105606,501053.4143388569,501053.4143388569,488258.0722567828,0.9329370085392937,3.7588287389144237,True,True,1267.9651141888721,0.0,0.024773958876122135,0.0,0.024773958876122135,,305.5,,428603.69030336005,,1.7100919532539511,0.0
2024-07-27 13:22:00,317.0,278.0,2225000.0,1590000.0,308.0,0.75,0,440952.64525421197,445944.38458148396,445944.38458148396,444696.449749666,-1.5191668631637896,-0.016030182866911855,True,True,0.0,0.0,0.0,0.0,0.0,,309.75,,426020.8004014811,,0.045,0.0
2024-07-27 13:22:00,347.75,333.25,2295000.0,772500.0,291.25,0.75,0,440981.31717584975,485847.8730661938,485847.8730661938,474631.23409360775,0.9800870245542107,1.3418348849401491,True,True,4508.320406004878,0.0,0.10048287229854294,0.0,0.10048287229854294,,298.0,,239373.3502345067,,5.635326944902937,0.0
2024-07-27 13:22:00,316.75,318.0,1917500.0,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-0.8181028709256339,-1.7753697833048494,True,True,0.0,0.0,0.0,0.0,0.0,,306.75,,254679.65526298084,,0.045,0.0
2024-07-27 13:24:00,359.25,329.0,2092499.9999999998,674999.9999999999,299.5,0.75,0,449872.0460105606,501053.4143388569,501053.4143388569,488258.0722567828,0.9329370085392937,3.7588287389144237,True,True,1267.9651141888721,0.0,0.024773958876122135,0.0,0.024773958876122135,,305.5,,428603.69030336005,,1.7100919532539511,0.0
2024-07-27 13:24:00,317.0,278.0,2225000.0,1590000.0,308.0,0.75,0,440952.64525421197,445944.38458148396,445944.38458148396,444696.449749666,-1.5191668631637896,-0.016030182866911855,True,True,0.0,0.0,0.0,0.0,0.0,,309.75,,426020.8004014811,,0.045,0.0
2024-07-27 13:24:00,347.75,333.25,2295000.0,772500.0,291.25,0.75,0,440981.31717584975,485847.8730661938,485847.8730661938,474631.23409360775,0.9800870245542107,1.3418348849401491,True,True,4508.320406004878,0.0,0.10048287229854294,0.0,0.10048287229854294,,298.0,,239373.3502345067,,5.635326944902937,0.0
2024-07-27 13:24:00,316.75,318.0,1917500.0,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-0.8181028709256339,-1.7753697833048494,True,True,0.0,0.0,0.0,0.0,0.0,,306.75,,254679.65526298084,,0.045,0.0
2024-07-27 13:25:00,356.75,328.75,1917500.0,772500.0,305.0,0.75,0,451613.0018721039,490430.6589067336,482303.9781674424,474631.23409360775,0.5929835538752121,2.8137961071559614,False,True,0.0,0.0,0.0,0.0,0.0,,306.0,,429360.22504968394,,0.045,0.0
2024-07-27 13:25:00,317.0,278.0,2237500.0,1590000.0,308.0,0.75,0,440952.64525421197,445944.38458148396,445944.38458148396,444696.449749666,-1.5191668631637896,-0.016030182866911855,True,True,0.0,0.0,0.0,0.0,0.0,,310.0,,426450.7046156152,,0.045,0.0
2024-07-27 13:25:00,348.25,334.0,2115000.0,750000.0,294.25,0.75,0,444408.51753379597,487967.19294058776,487967.19294058776,477077.5240888898,1.0374460773240004,1.4698014609723644,True,True,2254.160203002439,0.0,0.05174997131916835,0.0,0.05174997131916835,,295.25,,234761.76706593778,,2.8289134724514686,0.0
2024-07-27 13:25:00,316.0,318.0,1942500.0,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-1.1964048247676053,-1.7753697833048494,True,True,0.0,0.0,0.0,0.0,0.0,,307.0,,255135.36351124867,,0.045,0.0
2024-07-27 13:26:00,356.75,328.75,1917500.0,772500.0,305.0,0.75,0,451613.0018721039,490430.6589067336,482303.9781674424,474631.23409360775,0.5929835538752121,2.8137961071559614,False,True,0.0,0.0,0.0,0.0,0.0,,306.0,,429360.22504968394,,0.045,0.0
2024-07-27 13:26:00,317.0,278.0,2237500.0,1590000.0,308.0,0.75,0,440952.64525421197,445944.38458148396,445944.38458148396,444696.449749666,-1.5191668631637896,-0.016030182866911855,True,True,0.0,0.0,0.0,0.0,0.0,,310.0,,426450.7046156152,,0.045,0.0
2024-07-27 13:26:00,348.25,334.0,2115000.0,750000.0,294.25,0.75,0,444408.51753379597,487967.19294058776,487967.19294058776,477077.5240888898,1.0374460773240004,1.4698014609723644,True,True,2254.160203002439,0.0,0.05174997131916835,0.0,0.05174997131916835,,295.25,,234761.76706593778,,2.8289134724514686,0.0
2024-07-27 13:26:00,316.0,318.0,1942500.0,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-1.1964048247676053,-1.7753697833048494,True,True,0.0,0.0,0.0,0.0,0.0,,307.0,,255135.36351124867,,0.045,0.0
2024-07-27 13:28:00,356.75,328.75,1917500.0,772500.0,305.0,0.75,0,451613.0018721039,490430.6589067336,482303.9781674424,474631.23409360775,0.5929835538752121,2.8137961071559614,False,True,0.0,0.0,0.0,0.0,0.0,,306.0,,429360.22504968394,,0.045,0.0
2024-07-27 13:28:00,317.0,278.0,2237500.0,1590000.0,308.0,0.75,0,440952.64525421197,445944.38458148396,445944.38458148396,444696.449749666,-1.5191668631637896,-0.016030182866911855,True,True,0.0,0.0,0.0,0.0,0.0,,310.0,,426450.7046156152,,0.045,0.0
2024-07-27 13:28:00,348.25,334.0,2115000.0,750000.0,294.25,0.75,0,444408.51753379597,487967.19294058776,487967.19294058776,477077.5240888898,1.0374460773240004,1.4698014609723644,True,True,2254.160203002439,0.0,0.05174997131916835,0.0,0.05174997131916835,,295.25,,234761.76706593778,,2.8289134724514686,0.0
2024-07-27 13:28:00,316.0,318.0,1942500.0,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-1.1964048247676053,-1.7753697833048494,True,True,0.0,0.0,0.0,0.0,0.0,,307.0,,255135.36351124867,,0.045,0.0
2024-07-27 13:29:00,356.75,328.75,1917500.0,772500.0,305.0,0.75,0,451613.0018721039,490430.6589067336,482303.9781674424,474631.23409360775,0.5929835538752121,2.8137961071559614,False,True,0.0,0.0,0.0,0.0,0.0,,306.0,,429360.22504968394,,0.045,0.0
2024-07-27 13:29:00,317.0,278.0,2237500.0,1590000.0,308.0,0.75,0,440952.64525421197,445944.38458148396,445944.38458148396,444696.449749666,-1.5191668631637896,-0.016030182866911855,True,True,0.0,0.0,0.0,0.0,0.0,,310.0,,426450.7046156152,,0.045,0.0
2024-07-27 13:29:00,348.25,334.0,2115000.0,750000.0,294.25,0.75,0,444408.51753379597,487967.19294058776,487967.19294058776,477077.5240888898,1.0374460773240004,1.4698014609723644,True,True,2254.160203002439,0.0,0.05174997131916835,0.0,0.05174997131916835,,295.25,,234761.76706593778,,2.8289134724514686,0.0
2024-07-27 13:29:00,316.0,318.0,1942500.0,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-1.1964048247676053,-1.7753697833048494,True,True,0.0,0.0,0.0,0.0,0.0,,307.0,,255135.36351124867,,0.045,0.0
2024-07-27 13:31:00,356.75,328.75,1917500.0,772500.0,305.0,0.75,0,451613.0018721039,490430.6589067336,482303.9781674424,474631.23409360775,0.5929835538752121,2.8137961071559614,False,True,0.0,0.0,0.0,0.0,0.0,,306.0,,429360.22504968394,,0.045,0.0
2024-07-27 13:31:00,317.0,278.0,2237500.0,1590000.0,308.0,0.75,0,440952.64525421197,445944.38458148396,445944.38458148396,444696.449749666,-1.5191668631637896,-0.016030182866911855,True,True,0.0,0.0,0.0,0.0,0.0,,310.0,,426450.7046156152,,0.045,0.0
2024-07-27 13:31:00,348.25,334.0,2115000.0,750000.0,294.25,0.75,0,444408.51753379597,487967.19294058776,487967.19294058776,477077.5240888898,1.0374460773240004,1.4698014609723644,True,True,2254.160203002439,0.0,0.05174997131916835,0.0,0.05174997131916835,,295.25,,234761.76706593778,,2.8289134724514686,0.0
2024-07-27 13:31:00,316.0,318.0,1942500.0,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-1.1964048247676053,-1.7753697833048494,True,True,0.0,0.0,0.0,0.0,0.0,,307.0,,255135.36351124867,,0.045,0.0
2024-07-27 13:32:00,356.75,328.75,1917500.0,772500.0,305.0,0.75,0,451613.0018721039,490430.6589067336,482303.9781674424,474631.23409360775,0.5929835538752121,2.8137961071559614,False,True,0.0,0.0,0.0,0.0,0.0,,306.0,,429360.22504968394,,0.045,0.0
2024-07-27 13:32:00,317.0,278.0,2237500.0,1590000.0,308.0,0.75,0,440952.64525421197,445944.38458148396,445944.38458148396,444696.449749666,-1.5191668631637896,-0.016030182866911855,True,True,0.0,0.0,0.0,0.0,0.0,,310.0,,426450.7046156152,,0.045,0.0
2024-07-27 13:32:00,348.25,334.0,2115000.0,750000.0,294.25,0.75,0,444408.51753379597,487967.19294058776,487967.19294058776,477077.5240888898,1.0374460773240004,1.4698014609723644,True,True,2254.160203002439,0.0,0.05174997131916835,0.0,0.05174997131916835,,295.25,,234761.76706593778,,2.8289134724514686,0.0
2024-07-27 13:32:00,316.0,318.0,1942500.0,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-1.1964048247676053,-1.7753697833048494,True,True,0.0,0.0,0.0,0.0,0.0,,307.0,,255135.36351124867,,0.045,0.0
2024-07-27 13:34:00,356.75,328.75,1917500.0,772500.0,305.0,0.75,0,451613.0018721039,490430.6589067336,482303.9781674424,474631.23409360775,0.5929835538752121,2.8137961071559614,False,True,0.0,0.0,0.0,0.0,0.0,,306.0,,429360.22504968394,,0.045,0.0
2024-07-27 13:34:00,317.0,278.0,2237500.0,1590000.0,308.0,0.75,0,440952.64525421197,445944.38458148396,445944.38458148396,444696.449749666,-1.5191668631637896,-0.016030182866911855,True,True,0.0,0.0,0.0,0.0,0.0,,310.0,,426450.7046156152,,0.045,0.0
2024-07-27 13:34:00,348.25,334.0,2115000.0,750000.0,294.25,0.75,0,444408.51753379597,487967.19294058776,487967.19294058776,477077.5240888898,1.0374460773240004,1.4698014609723644,True,True,2254.160203002439,0.0,0.05174997131916835,0.0,0.05174997131916835,,295.25,,234761.76706593778,,2.8289134724514686,0.0
2024-07-27 13:34:00,316.0,318.0,1942500.0,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-1.1964048247676053,-1.7753697833048494,True,True,0.0,0.0,0.0,0.0,0.0,,307.0,,255135.36351124867,,0.045,0.0
2024-07-27 13:35:00,353.6666666666667,327.0,1979999.9999999998,800000.0000000001,306.0,0.75,0,453349.69990835036,495104.51429812604,495104.51429812604,484665.8107006821,0.9506517779652365,7.506386322256997,True,True,0.0,0.0,0.0,0.0,0.0,,308.0,,256878.5267780345,,0.045000000000000005,0.0
2024-07-27 13:35:00,317.0,278.0,2350000.0,1590000.0,308.3333333333333,0.75,0,441359.48395224806,445808.7716821386,445808.7716821386,444696.449749666,-1.1622123222004674,-0.014263338489393216,True,True,0.0,0.0,0.0,0.0,0.0,,310.0,,426450.7046156152,,0.045000000000000005,0.0
2024-07-27 13:35:00,345.3333333333333,332.6666666666667,2029999.9999999998,880000.0,302.0,0.75,0,447415.3407978464,483047.0213863774,483047.0213863774,474139.1012392446,1.1028923581569945,1.4857583500847007,True,True,0.0,0.0,0.0,0.0,0.0,,301.6666666666667,,245804.82375083398,,0.045000000000000005,0.0
2024-07-27 13:35:00,316.0,318.0,1996666.6666666667,980000.0,306.0,0.75,0,453349.69990835036,469952.7755391084,469952.7755391084,465802.0066314189,-1.1964048247676053,-1.7753697833048494,True,True,0.0,0.0,0.0,0.0,0.0,,307.0,,255135.36351124867,,0.045000000000000005,0.0
2024-07-27 13:37:00,353.6666666666667,327.0,1979999.9999999998,800000.0000000001,306.0,0.75,0,453349.69990835036,495104.51429812604,495104.51429812604,484665.8107006821,0.9506517779652365,7.506386322256997,True,True,0.0,0.0,0.0,0.0,0.0,,308.0,,256878.5267780345,,0.045000000000000005,0.0
2024-07-27 13:37:00,317.0,278.0,2350000.0,1590000.0,308.3333333333333,0.75,0,441359.48395224806,445808.7716821386,445808.7716821386,444696.449749666,-1.1622123222004674,-0.014263338489393216,True,True,0.0,0.0,0.0,0.0,0.0,,310.0,,426450.7046156152,,0.045000000000000005,0.0
